customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn,sentiment_polarity,frustration_score,topic_billing,topic_service,topic_leaving
CUST-04081,0,0,0,0,20,1,1,2,0,0,3,83.43,1742.13,2,0,0.0,0.5,0,1,0
CUST-04082,0,0,0,0,56,1,0,1,0,1,1,77.62,3921.26,0,0,0.5,0.25,0,0,0
CUST-04083,1,0,0,0,57,0,1,2,0,0,0,53.07,2621.48,3,0,1.0,0.0,0,0,0
CUST-04084,0,0,1,1,36,0,2,0,0,1,2,18.0,651.0,2,0,0.5,0.25,0,0,0
CUST-04085,0,0,1,0,46,0,2,2,0,1,3,48.13,2246.65,0,0,0.0,0.5,0,1,0
CUST-04086,0,0,0,0,19,0,1,0,0,0,1,52.93,1008.13,0,1,0.0,0.5,0,0,1
CUST-04087,0,0,0,1,67,2,0,0,0,0,0,42.32,2622.06,2,0,1.0,0.0,0,0,0
CUST-04088,0,1,0,0,71,2,0,0,1,0,2,54.67,3666.86,0,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04089,0,0,1,0,71,0,0,0,1,0,1,85.41,5994.55,2,0,0.0,0.5,0,0,1
CUST-04090,0,0,1,0,53,0,1,0,2,0,3,64.07,3400.28,1,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04091,1,1,1,0,3,1,0,0,2,1,2,89.74,310.64,2,0,0.5,0.25,0,0,0
CUST-04092,1,0,0,0,26,0,2,2,2,1,1,27.29,722.24,1,0,0.5,0.25,0,0,0
CUST-04093,1,0,1,1,32,2,1,0,2,1,1,57.37,1784.54,1,1,0.0,0.5,0,0,1
CUST-04094,1,0,1,0,70,2,1,0,0,1,0,18.0,1092.49,0,0,0.5,0.25,0,0,1
CUST-04095,0,0,0,0,39,0,0,2,0,0,0,54.34,1882.93,1,1,0.0,0.5,1,0,0
CUST-04096,1,0,1,0,39,0,1,0,2,1,2,38.86,1331.86,0,1,0.0,0.5,1,0,0
CUST-04097,1,0,1,1,10,0,1,2,1,1,0,97.03,1059.09,1,1,-0.049999999999999996,0.525,1,0,0
CUST-04098,0,0,1,1,57,0,1,1,0,1,1,75.24,3988.53,4,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04099,1,0,0,0,24,0,0,0,2,0,2,90.37,2162.88,0,1,0.0,0.5,1,0,0
CUST-04100,1,1,1,1,6,0,2,0,0,1,1,54.27,323.0,1,1,0.5,0.25,0,0,0
CUST-04101,1,0,1,1,72,0,0,1,0,1,2,39.51,2794.75,2,0,0.5,0.25,0,0,0
CUST-04102,1,0,0,0,13,0,0,0,0,0,3,38.71,499.83,2,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04103,0,0,0,0,1,0,2,2,0,1,2,71.64,141.64,1,0,0.8,0.09999999999999998,0,0,0
CUST-04104,0,0,0,1,5,1,0,0,2,0,3,110.25,613.96,1,1,1.0,0.0,0,0,0
CUST-04105,1,0,0,1,33,0,0,0,0,1,0,75.31,2479.42,1,0,1.0,0.0,0,0,0
CUST-04106,1,0,0,0,7,2,1,0,1,0,1,55.63,420.3,2,1,0.0,0.5,1,0,0
CUST-04107,1,0,0,0,61,0,1,0,0,1,2,60.28,3468.57,2,0,0.0,0.5,1,0,0
CUST-04108,0,0,1,1,37,0,0,0,0,1,1,64.22,2421.41,2,1,-0.049999999999999996,0.525,1,0,0
CUST-04109,0,0,1,0,23,0,0,2,1,1,1,115.67,2566.04,1,0,0.8,0.09999999999999998,0,0,0
CUST-04110,1,0,0,1,0,1,0,2,1,0,2,95.84,94.29,0,0,0.0,0.5,0,1,0
CUST-04111,1,0,1,1,35,0,1,2,1,0,1,71.5,2201.83,1,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04112,1,0,1,0,11,0,0,2,2,1,1,67.74,771.11,3,0,0.5,0.25,0,0,0
CUST-04113,1,0,1,0,71,0,1,0,2,0,2,72.48,5149.41,2,1,0.0,0.5,0,0,1
CUST-04114,1,1,0,0,21,2,2,2,0,1,2,77.36,1676.21,0,0,0.0,0.5,0,1,0
CUST-04115,1,0,0,1,34,0,0,2,1,0,0,54.67,1765.65,1,1,0.0,0.5,1,0,0
CUST-04116,1,0,1,0,1,0,0,1,0,0,3,43.9,80.85,1,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04117,0,0,1,1,9,2,0,0,1,1,3,90.81,882.29,0,0,1.0,0.0,0,0,0
CUST-04118,1,0,1,1,15,0,0,1,0,1,3,65.55,944.18,2,0,0.8,0.09999999999999998,0,0,0
CUST-04119,1,0,1,0,3,0,0,1,2,0,3,88.72,351.53,0,0,0.8,0.09999999999999998,0,0,0
CUST-04120,1,0,1,0,52,2,1,0,1,0,1,106.15,4993.61,0,0,1.0,0.0,0,0,0
CUST-04121,1,0,1,0,69,0,0,0,1,0,2,78.02,4703.14,0,0,0.5,0.25,0,0,0
CUST-04122,1,1,0,0,71,0,1,2,0,1,2,73.96,5142.94,1,1,0.5,0.25,0,0,1
CUST-04123,1,0,0,0,19,0,1,0,0,0,1,120.0,2185.7,2,1,0.0,0.5,0,1,0
CUST-04124,0,0,1,0,57,0,2,0,0,1,1,70.18,3677.1,4,0,0.0,0.5,0,1,0
CUST-04125,0,0,1,1,36,2,0,0,0,0,1,37.74,1254.14,1,0,0.5,0.25,0,0,0
CUST-04126,0,0,0,0,3,1,0,2,0,0,1,57.97,231.2,2,0,-0.049999999999999996,0.525,1,0,0
CUST-04127,0,0,1,1,6,1,2,1,0,0,2,103.79,679.85,4,1,0.0,0.5,0,1,0
CUST-04128,0,0,1,0,39,0,0,0,0,0,1,32.65,1304.42,2,0,1.0,0.0,0,0,0
CUST-04129,1,1,1,1,30,1,1,0,2,0,3,46.19,1290.9,0,1,0.0,0.5,0,0,1
CUST-04130,0,0,0,0,0,1,1,1,2,1,3,92.66,84.51,0,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04131,0,0,1,0,67,0,1,1,2,0,3,58.21,3490.27,1,0,0.0,0.5,0,1,0
CUST-04132,1,0,1,1,53,2,0,0,0,1,1,62.24,3073.78,0,0,0.0,0.5,1,0,0
CUST-04133,0,0,0,0,36,1,0,0,0,1,0,91.83,2919.65,4,1,1.0,0.0,0,0,0
CUST-04134,1,0,1,0,72,1,1,0,0,1,2,47.08,2921.6,3,0,1.0,0.0,0,0,0
CUST-04135,0,0,0,0,70,0,1,0,0,1,2,28.28,1843.16,2,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04136,1,0,0,1,71,0,1,0,2,1,0,30.28,2097.1,2,0,0.0,0.5,0,1,0
CUST-04137,1,0,1,0,18,1,1,0,0,1,1,79.54,1383.65,5,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04138,0,0,1,1,64,1,2,1,0,1,0,71.48,4310.28,1,0,0.5,0.25,0,0,0
CUST-04139,0,0,0,1,36,0,2,0,0,1,1,47.69,1617.8,3,0,0.8,0.09999999999999998,0,0,0
CUST-04140,0,1,1,1,53,0,1,2,2,1,2,36.03,1807.52,4,0,0.8,0.09999999999999998,0,0,0
CUST-04141,0,1,1,0,62,2,0,0,0,0,3,58.24,3545.62,3,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04142,0,0,1,1,11,0,1,0,0,1,0,92.91,1082.11,1,1,0.0,0.5,0,1,0
CUST-04143,0,0,0,0,32,0,1,1,0,0,1,44.1,1419.95,0,0,0.5,0.25,0,0,0
CUST-04144,1,1,0,0,9,1,1,0,2,0,3,48.43,427.09,1,0,0.0,0.5,1,0,0
CUST-04145,1,1,0,0,20,0,0,0,0,0,0,35.24,679.86,2,1,0.0,0.5,0,1,0
CUST-04146,0,0,1,0,30,0,1,0,1,1,2,55.81,1686.25,6,1,0.0,0.5,0,1,0
CUST-04147,1,0,1,0,62,0,0,1,1,1,0,73.45,4587.01,1,0,0.8,0.09999999999999998,0,0,0
CUST-04148,1,0,1,1,62,2,0,0,1,1,1,117.88,6917.34,0,0,0.5,0.25,0,0,0
CUST-04149,0,0,1,0,28,0,2,2,2,1,1,70.44,1887.41,0,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04150,1,0,0,0,24,1,1,0,0,0,3,63.66,1535.3,2,0,0.0,0.5,0,1,0
CUST-04151,0,0,0,1,38,2,1,2,2,1,3,86.57,3372.02,1,0,0.8,0.09999999999999998,0,0,0
CUST-04152,0,0,1,0,66,1,1,1,0,0,1,82.41,5046.02,1,0,1.0,0.0,0,0,0
CUST-04153,1,0,0,0,71,0,1,2,0,1,0,50.56,3184.42,1,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04154,0,0,1,0,16,0,0,0,0,0,3,120.0,1989.3,0,0,1.0,0.0,0,0,0
CUST-04155,0,0,0,0,13,0,1,1,1,1,3,64.39,862.3,0,1,1.0,0.0,0,0,0
CUST-04156,1,0,1,0,51,1,0,2,1,0,0,70.91,3214.46,2,0,1.0,0.0,0,0,0
CUST-04157,1,0,1,1,22,2,1,2,2,0,0,78.78,1628.08,1,0,0.8,0.09999999999999998,0,0,0
CUST-04158,0,0,1,0,14,1,0,2,1,1,0,73.65,1030.71,2,0,0.8,0.09999999999999998,0,0,0
CUST-04159,0,0,1,0,2,0,2,1,1,1,2,103.13,296.93,1,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04160,0,1,0,0,29,0,1,1,0,0,2,50.25,1457.9,1,1,0.0,0.5,1,0,0
CUST-04161,1,1,0,0,28,2,1,0,2,1,2,84.58,2142.19,1,1,0.0,0.5,0,0,1
CUST-04162,1,0,0,0,41,0,0,0,2,1,2,69.11,2561.6,2,1,0.0,0.5,1,0,0
CUST-04163,1,1,0,1,14,2,1,0,0,0,3,89.57,1291.98,2,0,0.8,0.09999999999999998,0,0,0
CUST-04164,1,0,1,0,52,0,1,2,2,0,3,59.63,2741.38,3,0,1.0,0.0,0,0,0
CUST-04165,1,0,1,0,49,1,1,2,2,1,3,56.24,2600.32,1,0,0.5,0.25,0,0,0
CUST-04166,0,0,1,0,33,2,1,1,2,1,1,83.3,2639.32,1,0,0.0,0.5,1,0,0
CUST-04167,1,1,1,1,13,0,2,2,0,1,2,73.95,932.71,0,0,0.5,0.25,0,0,0
CUST-04168,0,0,1,0,37,0,1,0,0,0,1,44.49,1638.97,2,0,0.5,0.25,0,0,0
CUST-04169,0,1,0,1,49,2,1,2,2,1,2,98.64,4233.2,2,0,0.8,0.09999999999999998,0,0,0
CUST-04170,1,0,0,0,27,0,1,0,1,1,0,83.31,2254.81,3,1,0.5,0.25,0,0,0
CUST-04171,1,1,1,0,19,0,1,2,2,1,1,63.14,1195.75,0,0,0.5,0.25,0,0,0
CUST-04172,0,0,1,1,36,0,1,2,0,0,1,53.29,1825.98,0,1,-0.049999999999999996,0.525,1,0,0
CUST-04173,1,0,0,1,25,0,1,2,0,1,0,74.1,1889.72,3,0,0.5,0.25,0,0,0
CUST-04174,0,1,0,0,29,1,0,1,0,0,2,81.51,2152.69,1,0,0.5,0.25,0,0,0
CUST-04175,1,0,1,1,25,0,0,2,0,1,3,25.15,634.36,1,0,0.8,0.09999999999999998,0,0,0
CUST-04176,1,0,1,0,22,0,0,0,0,0,3,74.39,1502.52,3,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-04177,1,0,0,0,52,2,2,0,0,1,1,81.31,4303.25,4,1,0.0,0.5,0,1,0
CUST-04178,0,1,0,0,33,0,1,0,2,0,3,18.0,523.21,2,0,0.5,0.25,0,0,0
CUST-04179,1,0,0,0,34,0,1,0,0,0,1,69.9,2282.53,1,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04180,1,0,1,0,47,1,1,0,2,1,1,82.37,3460.34,1,0,0.8,0.09999999999999998,0,0,0
CUST-04181,0,0,0,0,26,2,1,0,1,1,2,79.52,1956.37,3,0,0.8,0.09999999999999998,0,0,0
CUST-04182,0,0,0,0,7,1,2,0,0,0,1,85.06,593.51,2,1,0.5,0.25,0,0,1
CUST-04183,1,0,1,1,62,2,2,1,2,1,0,56.81,3146.23,3,0,0.8,0.09999999999999998,0,0,0
CUST-04184,0,0,1,0,4,0,2,1,0,0,0,39.0,167.53,2,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04185,0,1,0,0,41,0,2,2,0,0,3,20.01,715.37,0,0,-0.049999999999999996,0.525,1,0,0
CUST-04186,1,0,1,0,19,2,0,0,0,1,3,92.31,1768.47,3,0,0.0,0.5,0,1,0
CUST-04187,1,1,1,0,15,2,0,0,1,1,0,82.58,1212.96,0,1,-0.049999999999999996,0.525,1,0,0
CUST-04188,1,0,1,0,3,1,1,1,0,1,2,94.21,322.89,0,0,1.0,0.0,0,0,0
CUST-04189,1,0,1,0,65,0,1,1,2,1,0,46.87,3065.1,3,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04190,0,1,0,0,31,0,0,0,0,1,0,85.1,2586.61,1,1,0.0,0.5,0,1,0
CUST-04191,1,0,1,1,25,0,1,0,1,0,2,27.43,634.47,0,1,0.0,0.5,0,0,1
CUST-04192,1,0,1,0,54,2,0,2,2,1,2,43.26,2178.97,1,0,0.5,0.25,0,0,0
CUST-04193,1,1,0,0,2,2,0,1,2,0,0,68.15,188.79,2,0,1.0,0.0,0,0,0
CUST-04194,1,0,0,1,41,0,0,1,0,1,0,81.58,3205.32,3,0,0.5,0.25,0,0,0
CUST-04195,1,0,1,1,36,0,2,2,0,1,3,106.98,3873.62,1,1,0.0,0.5,1,0,0
CUST-04196,0,0,1,0,40,0,1,0,2,1,1,59.0,2270.2,3,0,0.5,0.25,0,0,0
CUST-04197,1,0,1,0,9,0,1,2,1,1,0,43.36,432.22,0,0,1.0,0.0,0,0,0
CUST-04198,0,0,0,0,69,1,2,2,2,1,0,42.07,2824.22,2,0,1.0,0.0,0,0,0
CUST-04199,0,0,1,0,17,1,2,0,1,0,2,47.8,858.92,1,0,0.5,0.25,0,0,0
CUST-04200,0,0,0,0,49,0,1,0,1,1,0,120.0,5595.67,0,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04201,1,0,0,0,54,1,1,0,2,1,1,83.92,4392.98,1,0,0.8,0.09999999999999998,0,0,0
CUST-04202,0,0,1,1,25,2,0,2,0,0,2,92.81,2318.19,2,0,0.8,0.09999999999999998,0,0,0
CUST-04203,0,0,0,0,9,0,1,0,2,0,0,59.03,568.58,0,1,0.5,0.25,0,0,0
CUST-04204,1,0,0,0,21,0,0,0,0,1,2,64.96,1219.99,1,1,0.0,0.5,0,0,1
CUST-04205,1,1,0,0,58,0,1,0,0,1,2,82.48,4229.42,0,0,1.0,0.0,0,0,0
CUST-04206,0,1,0,1,66,0,1,2,0,1,2,52.36,3101.73,0,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-04207,0,0,1,0,68,0,0,0,0,1,1,57.72,3547.47,2,0,-0.049999999999999996,0.525,1,0,0
CUST-04208,0,0,0,0,16,1,1,0,0,1,1,48.13,806.6,1,0,0.8,0.09999999999999998,0,0,0
CUST-04209,1,0,1,1,44,0,1,0,2,1,2,53.81,2320.69,0,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04210,0,1,1,0,11,0,1,0,2,0,0,66.22,692.52,2,1,0.8,0.09999999999999998,0,0,0
CUST-04211,1,0,1,1,51,2,0,0,0,0,0,44.46,2112.99,1,0,0.5,0.25,0,0,0
CUST-04212,0,0,0,0,30,0,0,1,1,1,0,72.15,1982.72,3,0,0.5,0.25,0,0,0
CUST-04213,1,0,1,0,52,1,1,0,0,1,0,72.11,3724.3,0,0,0.5,0.25,0,0,0
CUST-04214,1,0,1,1,50,1,2,2,0,0,1,60.52,3048.46,2,0,0.5,0.25,0,0,0
CUST-04215,0,1,1,1,72,2,2,1,1,1,2,44.31,2829.15,0,0,0.0,0.5,0,1,0
CUST-04216,0,0,1,1,35,1,0,1,2,0,2,67.62,2221.28,3,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04217,0,0,1,1,24,2,1,2,1,0,2,52.38,1300.24,0,0,0.5,0.25,0,0,0
CUST-04218,1,0,0,0,38,1,1,1,2,0,1,66.16,2447.52,1,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04219,1,1,0,1,11,0,2,2,2,0,2,92.45,1087.45,0,0,1.0,0.0,0,0,0
CUST-04220,0,0,0,1,8,0,0,1,1,1,2,33.68,273.92,0,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04221,1,0,0,0,37,0,1,0,0,0,0,119.34,3997.33,3,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04222,1,1,1,0,60,0,1,0,1,0,3,63.19,3676.11,3,0,0.0,0.5,0,1,0
CUST-04223,0,1,1,0,38,0,0,1,0,1,0,75.3,2556.73,2,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04224,1,0,0,0,57,0,0,1,2,1,3,46.18,2614.12,3,0,0.5,0.25,0,0,0
CUST-04225,0,0,0,0,12,0,0,2,2,1,2,93.56,1171.55,0,1,0.0,0.5,0,1,0
CUST-04226,0,1,0,1,32,0,1,0,0,1,0,61.86,1828.54,3,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04227,1,1,1,0,44,0,1,0,0,1,2,55.15,2295.14,1,0,0.5,0.25,0,0,0
CUST-04228,1,0,1,0,25,1,1,0,0,0,3,50.61,1276.23,2,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04229,1,0,1,0,1,1,0,2,2,1,1,58.29,115.44,4,1,0.0,0.5,0,1,0
CUST-04230,1,0,0,1,5,2,2,2,2,1,2,75.46,408.76,1,0,0.5,0.25,0,0,0
CUST-04231,1,0,0,0,67,0,1,1,0,0,2,69.32,4565.27,3,0,0.5,0.25,0,0,0
CUST-04232,1,0,0,0,44,2,2,0,2,1,1,64.0,2532.01,2,0,1.0,0.0,0,0,0
CUST-04233,1,0,0,1,19,1,0,0,0,1,3,47.21,930.54,1,0,0.0,0.5,0,1,0
CUST-04234,0,0,0,0,18,0,2,0,2,1,3,45.77,828.7,0,0,0.5,0.25,0,0,0
CUST-04235,1,0,0,1,2,2,2,2,1,1,0,53.48,140.05,2,0,0.5,0.25,0,0,0
CUST-04236,0,1,0,1,68,0,2,2,0,0,2,76.51,5073.17,2,0,0.0,0.5,0,0,1
CUST-04237,1,0,1,0,7,1,2,2,2,1,2,81.56,625.47,1,1,0.5,0.25,0,0,0
CUST-04238,0,0,1,0,55,1,1,2,0,1,1,84.93,4572.23,1,0,-0.049999999999999996,0.525,1,0,0
CUST-04239,1,1,0,0,17,0,1,1,0,0,1,64.96,1054.38,0,0,-0.049999999999999996,0.525,1,0,0
CUST-04240,0,0,0,0,24,1,1,2,0,0,1,74.59,1791.97,1,1,0.0,0.5,1,0,0
CUST-04241,0,0,1,0,19,0,1,2,2,1,2,60.79,1184.17,3,1,0.5,0.25,0,0,0
CUST-04242,0,0,0,1,60,0,2,0,0,1,0,21.44,1179.76,0,0,-0.049999999999999996,0.525,1,0,0
CUST-04243,1,0,1,1,2,0,0,1,1,0,1,59.6,157.56,0,1,0.0,0.5,0,1,0
CUST-04244,0,0,0,0,25,0,1,2,2,1,1,55.62,1421.8,2,1,0.0,0.5,0,0,1
CUST-04245,1,1,0,1,20,0,2,2,0,1,3,39.02,772.8,0,1,0.0,0.5,0,0,1
CUST-04246,0,1,0,0,19,1,0,0,2,1,3,50.82,934.13,5,0,0.0,0.5,0,1,0
CUST-04247,0,0,0,0,14,0,0,0,0,1,2,68.38,1007.2,2,0,0.0,0.5,0,1,0
CUST-04248,1,0,1,0,66,0,0,0,0,1,2,36.67,2138.48,1,0,0.8,0.09999999999999998,0,0,0
CUST-04249,1,0,0,0,27,1,1,2,2,0,3,47.23,1284.87,2,0,1.0,0.0,0,0,0
CUST-04250,0,1,1,1,30,0,2,1,2,0,2,103.7,2969.17,0,1,0.0,0.5,0,0,1
CUST-04251,1,0,0,1,28,0,0,0,0,0,1,24.93,619.14,3,1,0.0,0.5,1,0,0
CUST-04252,0,0,1,0,71,1,1,1,0,0,2,60.42,4332.37,3,0,0.5,0.25,0,0,0
CUST-04253,1,0,1,0,24,2,1,1,1,0,0,35.84,866.17,1,0,0.5,0.25,0,0,0
CUST-04254,0,1,0,0,24,0,1,0,0,0,0,46.21,1019.18,1,1,0.0,0.5,1,0,0
CUST-04255,1,0,0,0,23,0,1,2,1,0,2,60.06,1424.94,0,0,0.0,0.5,1,0,0
CUST-04256,0,0,0,0,23,1,2,0,1,0,3,40.31,958.06,2,0,0.0,0.5,1,0,0
CUST-04257,1,0,0,0,6,2,0,0,2,1,1,79.35,538.83,2,0,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-04258,1,0,1,0,44,0,0,2,1,1,2,98.78,3863.13,4,1,-0.049999999999999996,0.525,1,0,0
CUST-04259,1,0,0,1,1,0,1,2,1,1,2,86.04,151.08,2,1,0.5,0.25,0,0,0
CUST-04260,0,0,0,0,16,0,1,2,0,0,2,90.62,1483.7,0,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04261,1,0,0,0,14,1,1,1,0,0,2,30.51,451.73,2,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04262,1,0,0,1,21,2,0,0,0,0,1,58.92,1143.61,0,0,1.0,0.0,0,0,0
CUST-04263,0,0,0,0,55,1,0,0,2,0,2,76.69,3947.31,1,0,0.5,0.25,0,0,0
CUST-04264,0,0,0,0,43,0,2,0,2,0,3,86.78,3334.23,0,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04265,0,0,0,0,72,1,0,0,2,1,1,108.83,7322.54,1,1,0.0,0.5,0,1,0
CUST-04266,0,0,1,1,25,2,1,1,0,1,1,91.73,2257.1,1,1,0.0,0.5,1,0,0
CUST-04267,1,0,0,0,67,0,1,2,0,0,2,87.41,5068.84,1,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04268,0,0,1,0,3,2,0,2,2,1,3,120.0,454.29,4,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-04269,0,0,1,1,36,0,0,0,2,0,2,67.41,2359.39,1,0,0.8,0.09999999999999998,0,0,0
CUST-04270,0,0,1,1,58,0,1,1,2,0,2,57.77,3129.8,1,1,0.5,0.25,0,0,0
CUST-04271,0,0,1,1,38,1,1,1,1,1,1,69.43,2665.29,1,0,0.5,0.25,0,0,0
CUST-04272,0,0,0,1,68,0,0,1,1,0,3,42.12,2529.11,0,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04273,1,0,1,0,22,2,1,0,2,1,0,66.69,1315.6,4,0,0.8,0.09999999999999998,0,0,0
CUST-04274,0,1,0,0,2,0,0,2,1,0,2,21.83,60.54,2,0,0.5,0.25,0,0,0
CUST-04275,1,0,0,0,56,0,0,2,1,0,3,51.76,2743.67,2,0,1.0,0.0,0,0,0
CUST-04276,0,0,0,1,4,0,0,0,1,1,3,62.12,276.44,2,0,0.8,0.09999999999999998,0,0,0
CUST-04277,1,0,1,0,55,0,0,0,1,0,0,88.74,4940.84,0,1,0.5,0.25,0,0,0
CUST-04278,1,0,0,1,53,0,1,0,0,1,1,92.78,4449.28,2,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04279,0,0,1,1,61,1,2,2,2,1,2,40.91,2258.74,2,0,1.0,0.0,0,0,0
CUST-04280,0,0,0,0,34,0,0,0,1,1,0,116.9,3975.5,2,0,0.8,0.09999999999999998,0,0,0
CUST-04281,0,1,1,0,65,0,1,1,1,0,3,68.71,4482.36,5,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04282,1,0,0,0,12,1,1,2,2,0,1,71.0,858.78,1,1,0.0,0.5,0,0,1
CUST-04283,0,0,1,0,31,0,1,0,0,1,3,24.56,670.28,3,0,0.5,0.25,0,0,0
CUST-04284,0,0,1,0,8,1,1,2,0,0,3,49.5,402.43,0,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04285,0,0,0,0,55,0,0,0,0,0,0,91.25,4515.15,2,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04286,0,0,0,0,52,0,1,0,0,0,3,69.24,3400.56,1,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04287,1,0,1,1,58,1,0,2,2,1,1,67.7,3804.11,4,0,0.8,0.09999999999999998,0,0,0
CUST-04288,1,0,0,1,55,1,1,0,0,1,2,70.68,3597.36,0,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-04289,1,1,1,0,22,2,0,0,2,1,3,28.92,619.0,1,0,0.5,0.25,0,0,0
CUST-04290,1,0,1,0,4,0,1,0,2,0,2,62.58,301.63,0,1,1.0,0.0,0,0,0
CUST-04291,1,0,1,0,67,0,1,1,0,1,2,100.21,6043.74,3,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-04292,1,0,1,1,35,1,1,0,0,1,2,92.17,2917.94,1,0,-0.049999999999999996,0.525,1,0,0
CUST-04293,1,1,1,0,6,1,0,0,0,0,3,61.87,420.46,2,1,1.0,0.0,0,0,0
CUST-04294,1,0,1,0,67,1,1,2,2,1,2,104.09,6055.71,2,1,0.5,0.25,0,0,0
CUST-04295,0,0,0,1,72,1,1,0,0,0,1,33.52,2135.19,2,0,1.0,0.0,0,0,0
CUST-04296,0,1,1,0,32,1,1,0,2,0,0,40.71,1144.41,1,0,0.0,0.5,0,0,1
CUST-04297,1,0,1,0,56,0,0,2,2,1,1,111.59,5936.43,0,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-04298,1,0,1,1,2,1,0,0,0,1,1,79.45,224.05,0,0,1.0,0.0,0,0,0
CUST-04299,0,0,0,0,6,0,0,1,0,1,1,57.78,376.01,1,0,0.5,0.25,0,0,0
CUST-04300,1,0,1,1,20,0,1,2,0,0,3,63.62,1218.64,0,0,0.5,0.25,0,0,0
CUST-04301,1,0,1,1,47,1,1,0,0,1,1,44.83,1999.82,2,0,0.8,0.09999999999999998,0,0,0
CUST-04302,0,0,0,1,9,0,1,0,0,1,3,71.91,632.15,1,0,0.5,0.25,0,0,0
CUST-04303,0,1,1,1,2,0,1,0,2,1,1,69.93,204.32,2,1,0.0,0.5,0,0,1
CUST-04304,0,0,1,1,48,2,1,1,0,1,2,65.5,3200.24,2,0,0.5,0.25,0,0,1
CUST-04305,0,0,0,0,56,1,1,0,0,0,1,36.01,1911.13,2,0,0.0,0.5,0,1,0
CUST-04306,0,0,1,1,53,0,1,0,0,1,3,71.62,3504.53,0,0,0.0,0.5,0,1,0
CUST-04307,1,0,1,1,58,2,1,2,0,0,0,51.76,2958.46,0,0,0.5,0.25,0,0,0
CUST-04308,1,1,0,0,58,0,0,2,1,0,3,40.35,2092.5,0,0,0.0,0.5,1,0,0
CUST-04309,0,0,0,0,43,1,2,0,2,0,2,96.67,3820.12,0,0,0.5,0.25,0,0,0
CUST-04310,1,0,0,0,37,0,2,2,1,0,3,119.24,4490.33,0,1,0.0,0.5,1,0,0
CUST-04311,1,0,0,0,62,0,1,2,0,1,0,113.57,6281.61,2,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-04312,0,0,1,0,25,0,2,2,0,1,2,81.25,1831.15,1,1,0.0,0.5,1,0,0
CUST-04313,0,0,0,0,7,0,2,2,0,1,2,58.36,435.11,1,1,1.0,0.0,0,0,0
CUST-04314,0,0,0,0,54,0,1,0,0,1,1,63.24,3262.94,2,1,0.0,0.5,0,0,1
CUST-04315,1,0,0,1,20,0,1,2,2,0,2,75.14,1482.59,1,1,0.0,0.5,1,0,0
CUST-04316,0,0,1,0,71,1,1,2,2,1,0,54.49,3431.58,3,0,1.0,0.0,0,0,0
CUST-04317,0,0,0,0,30,0,0,0,0,1,3,97.97,2910.03,2,0,0.5,0.25,0,0,0
