customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-03718,Female,0,No,No,49,Month-to-month,Fiber optic,Yes,No internet service,Yes,Credit card,54.36,2376.29,1,0
CUST-03719,Female,1,No,Yes,19,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,29.17,566.5,3,1
CUST-03720,Male,0,No,No,46,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,120.0,5405.73,1,1
CUST-03721,Male,0,No,No,42,Month-to-month,Fiber optic,No internet service,Yes,No,Credit card,64.07,2605.68,1,0
CUST-03722,Male,0,Yes,Yes,54,One year,DSL,No,No,No,Electronic check,37.92,1973.22,4,0
CUST-03723,Male,0,No,Yes,72,Month-to-month,Fiber optic,Yes,No,No,Credit card,48.25,3447.69,0,0
CUST-03724,Male,0,No,No,0,Month-to-month,DSL,Yes,No,No,Mailed check,60.67,54.6,0,1
CUST-03725,Male,0,Yes,No,72,Month-to-month,DSL,No,Yes,Yes,Mailed check,60.62,3975.36,1,0
CUST-03726,Male,1,No,No,7,Month-to-month,DSL,No,No,Yes,Bank transfer,97.55,713.14,1,1
CUST-03727,Male,1,Yes,No,38,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,63.01,2453.58,1,1
CUST-03728,Female,0,No,No,24,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,111.38,2598.59,0,1
CUST-03729,Female,0,Yes,Yes,46,Month-to-month,Fiber optic,No,No,Yes,Credit card,54.19,2373.83,0,0
CUST-03730,Male,0,No,No,52,Two year,DSL,Yes,No,No,Mailed check,75.66,3895.45,0,0
CUST-03731,Male,0,Yes,No,62,Month-to-month,No,Yes,No,Yes,Electronic check,90.55,5001.32,1,0
CUST-03732,Male,0,No,Yes,29,Two year,DSL,No,No,Yes,Electronic check,94.88,2592.53,2,1
CUST-03733,Male,1,No,No,68,Month-to-month,No,No,Yes,Yes,Credit card,97.8,6385.18,1,1
CUST-03734,Male,1,Yes,No,23,Month-to-month,Fiber optic,No,No,Yes,Electronic check,58.2,1394.29,2,1
CUST-03735,Male,0,Yes,Yes,14,Month-to-month,Fiber optic,Yes,No internet service,Yes,Mailed check,64.86,849.51,2,1
CUST-03736,Male,0,No,No,27,Month-to-month,Fiber optic,Yes,No,No,Mailed check,18.0,462.57,2,1
CUST-03737,Male,0,Yes,Yes,38,One year,Fiber optic,No,Yes,No,Bank transfer,60.1,2310.7,4,0
CUST-03738,Male,0,No,Yes,48,Two year,Fiber optic,No,Yes,Yes,Mailed check,92.28,4335.56,4,1
CUST-03739,Male,0,No,Yes,60,One year,DSL,No,No internet service,No,Bank transfer,87.42,5023.69,1,0
CUST-03740,Male,0,No,No,16,One year,Fiber optic,No,Yes,Yes,Bank transfer,62.84,949.24,0,0
CUST-03741,Female,0,Yes,No,22,Month-to-month,DSL,No,Yes,No,Credit card,107.48,2170.65,2,1
CUST-03742,Male,0,Yes,No,68,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,55.4,3463.78,0,1
CUST-03743,Male,0,No,No,32,One year,Fiber optic,No internet service,No internet service,No,Credit card,47.1,1380.63,1,0
CUST-03744,Female,0,Yes,No,17,Month-to-month,No,No internet service,No,Yes,Bank transfer,53.3,931.84,2,0
CUST-03745,Female,0,No,No,71,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,36.94,2548.25,4,0
CUST-03746,Male,0,No,Yes,32,Two year,DSL,No,No,No,Mailed check,80.56,2592.76,2,1
CUST-03747,Male,0,No,No,71,Two year,Fiber optic,Yes,No internet service,Yes,Mailed check,72.21,4552.67,2,0
CUST-03748,Female,0,No,No,67,One year,DSL,Yes,Yes,No,Bank transfer,80.25,4892.18,2,0
CUST-03749,Male,1,No,No,66,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,54.64,3533.78,1,0
CUST-03750,Male,1,No,No,42,Two year,Fiber optic,No,No internet service,Yes,Electronic check,63.55,2389.79,1,0
CUST-03751,Male,0,Yes,No,58,Month-to-month,Fiber optic,No internet service,No,Yes,Bank transfer,18.0,925.89,0,0
CUST-03752,Female,0,Yes,No,70,Month-to-month,DSL,No,No,No,Electronic check,74.41,4794.2,1,0
CUST-03753,Male,0,Yes,No,19,Month-to-month,DSL,No,No internet service,Yes,Credit card,67.47,1184.73,0,0
CUST-03754,Female,0,Yes,No,2,Two year,Fiber optic,Yes,No,Yes,Mailed check,37.49,96.93,4,0
CUST-03755,Female,0,No,No,23,Two year,DSL,No internet service,No internet service,Yes,Credit card,62.38,1342.79,3,1
CUST-03756,Female,0,No,No,46,One year,DSL,Yes,Yes,Yes,Electronic check,58.55,2700.5,0,0
CUST-03757,Female,1,No,Yes,39,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,109.11,3746.75,0,1
CUST-03758,Male,0,No,No,5,Month-to-month,Fiber optic,Yes,No,No,Credit card,38.47,215.8,0,0
CUST-03759,Male,0,Yes,No,40,Month-to-month,DSL,Yes,No,Yes,Mailed check,73.29,2807.92,2,0
CUST-03760,Female,1,Yes,Yes,12,Two year,Fiber optic,No,No,Yes,Electronic check,37.73,455.97,1,0
CUST-03761,Female,0,Yes,No,36,Month-to-month,No,Yes,No,Yes,Credit card,51.05,1748.75,1,0
CUST-03762,Male,0,No,Yes,42,Month-to-month,Fiber optic,Yes,No,No,Mailed check,71.92,2636.67,0,0
CUST-03763,Female,0,Yes,No,46,One year,DSL,No,Yes,No,Credit card,59.72,2405.79,2,0
CUST-03764,Female,0,Yes,No,30,Month-to-month,DSL,No,No,Yes,Mailed check,64.85,1862.95,2,0
CUST-03765,Female,0,Yes,Yes,29,Two year,DSL,Yes,No,No,Credit card,73.32,2189.14,3,1
CUST-03766,Female,0,No,No,49,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,52.66,2399.18,2,1
CUST-03767,Male,0,Yes,Yes,54,Two year,Fiber optic,No,No,Yes,Mailed check,87.1,4411.33,1,0
CUST-03768,Female,0,Yes,No,58,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,57.36,3375.13,1,0
CUST-03769,Male,0,No,No,24,Month-to-month,DSL,No,Yes,Yes,Mailed check,62.56,1512.18,3,1
CUST-03770,Male,0,Yes,No,30,Month-to-month,DSL,No,No internet service,Yes,Bank transfer,74.03,2215.79,1,1
CUST-03771,Male,0,No,No,24,Month-to-month,DSL,No internet service,No internet service,Yes,Bank transfer,70.68,1635.73,4,1
CUST-03772,Female,0,No,Yes,38,One year,No,No,No,Yes,Electronic check,81.11,3114.85,1,0
CUST-03773,Male,0,No,No,9,Month-to-month,DSL,No,No,Yes,Mailed check,72.92,683.39,3,1
CUST-03774,Male,0,No,No,31,Month-to-month,DSL,No,Yes,Yes,Mailed check,76.73,2328.92,0,1
CUST-03775,Female,0,Yes,Yes,13,One year,Fiber optic,No,No,Yes,Credit card,56.87,770.81,0,0
CUST-03776,Male,0,No,Yes,38,Month-to-month,DSL,No,No,No,Mailed check,38.28,1360.03,0,0
CUST-03777,Male,0,No,No,62,One year,DSL,No,No,Yes,Bank transfer,29.31,1833.59,0,0
CUST-03778,Male,0,No,No,71,One year,Fiber optic,Yes,Yes,Yes,Electronic check,23.23,1669.55,1,0
CUST-03779,Male,0,Yes,No,32,Month-to-month,DSL,No internet service,Yes,Yes,Mailed check,109.07,3376.41,0,0
CUST-03780,Female,0,Yes,No,4,One year,DSL,No,No internet service,Yes,Mailed check,18.0,79.5,2,0
CUST-03781,Female,0,No,No,16,Month-to-month,Fiber optic,No,No,Yes,Mailed check,94.84,1557.84,2,0
CUST-03782,Male,1,No,Yes,7,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,44.48,319.66,0,1
CUST-03783,Female,0,No,Yes,55,Month-to-month,DSL,Yes,No,Yes,Credit card,94.66,4964.7,2,1
CUST-03784,Male,0,Yes,Yes,71,Two year,No,No,No internet service,Yes,Mailed check,18.0,1118.46,1,0
CUST-03785,Female,0,No,No,40,One year,DSL,No,Yes,No,Bank transfer,59.12,2353.89,2,0
CUST-03786,Female,0,No,Yes,12,Month-to-month,No,No,Yes,Yes,Credit card,101.35,1309.46,3,1
CUST-03787,Male,0,Yes,No,1,Two year,No,Yes,No,Yes,Electronic check,82.83,143.15,1,0
CUST-03788,Male,0,No,Yes,71,Month-to-month,Fiber optic,No,No,Yes,Mailed check,56.57,3909.06,2,0
CUST-03789,Male,0,No,No,23,Two year,DSL,No,Yes,No,Bank transfer,18.0,422.98,2,0
CUST-03790,Female,0,No,No,8,One year,No,No,No,No,Electronic check,31.94,249.06,3,0
CUST-03791,Male,0,Yes,Yes,12,Two year,Fiber optic,Yes,Yes,No,Mailed check,99.73,1150.01,2,0
CUST-03792,Female,0,Yes,No,18,Two year,DSL,No,Yes,No,Electronic check,56.29,971.95,1,0
CUST-03793,Female,0,Yes,Yes,47,Two year,Fiber optic,Yes,No internet service,Yes,Mailed check,63.2,2959.32,1,0
CUST-03794,Female,0,No,No,65,Month-to-month,Fiber optic,No,No,Yes,Electronic check,72.09,4396.41,0,0
CUST-03795,Male,0,No,Yes,20,One year,No,No,No,No,Bank transfer,32.43,592.87,3,0
CUST-03796,Male,1,No,Yes,50,Two year,Fiber optic,No,Yes,Yes,Credit card,75.18,3406.5,2,0
CUST-03797,Female,0,Yes,No,4,One year,No,No internet service,No internet service,No,Mailed check,54.51,250.78,1,0
CUST-03798,Female,0,No,No,0,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,72.34,61.92,4,1
CUST-03799,Male,1,Yes,No,4,Two year,Fiber optic,No,Yes,Yes,Mailed check,50.55,238.76,2,0
CUST-03800,Male,0,Yes,No,67,Month-to-month,Fiber optic,No,No,Yes,Electronic check,25.67,1490.36,2,0
CUST-03801,Female,0,No,No,42,Month-to-month,No,No,No,Yes,Mailed check,54.32,2258.99,2,1
CUST-03802,Male,0,No,Yes,58,Month-to-month,No,No,Yes,Yes,Bank transfer,81.02,4589.34,0,0
CUST-03803,Female,0,Yes,No,1,Month-to-month,No,No internet service,No,Yes,Mailed check,74.85,146.68,2,0
CUST-03804,Male,1,Yes,Yes,1,One year,Fiber optic,No,Yes,Yes,Bank transfer,65.77,114.92,0,0
CUST-03805,Female,0,No,Yes,61,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,87.45,5098.69,1,0
CUST-03806,Female,1,No,Yes,7,One year,DSL,Yes,No,No,Electronic check,59.91,463.54,4,1
CUST-03807,Female,0,Yes,No,11,Two year,No,No internet service,No,No,Bank transfer,66.41,739.03,1,1
CUST-03808,Female,0,No,No,37,Month-to-month,DSL,Yes,No,No,Bank transfer,53.01,1751.75,0,0
CUST-03809,Male,0,Yes,No,44,One year,DSL,No,Yes,Yes,Electronic check,88.92,3460.57,0,0
CUST-03810,Female,0,Yes,No,16,Month-to-month,Fiber optic,No internet service,No,Yes,Mailed check,72.29,1156.28,2,1
CUST-03811,Male,0,Yes,Yes,32,Two year,Fiber optic,No,No internet service,Yes,Mailed check,51.08,1558.61,2,1
CUST-03812,Female,0,Yes,Yes,49,Two year,Fiber optic,Yes,No,Yes,Mailed check,27.77,1373.83,2,0
CUST-03813,Female,0,Yes,No,32,Month-to-month,DSL,No,No,Yes,Credit card,92.62,2980.28,1,0
CUST-03814,Female,0,Yes,No,27,One year,DSL,No,No,No,Bank transfer,46.4,1245.36,0,0
CUST-03815,Male,0,No,Yes,5,Month-to-month,DSL,No internet service,No internet service,Yes,Credit card,66.8,399.74,2,1
CUST-03816,Female,0,Yes,No,32,Month-to-month,DSL,No,No,Yes,Bank transfer,120.0,3778.6,0,0
CUST-03817,Female,0,Yes,No,58,One year,DSL,No,Yes,Yes,Electronic check,85.04,4334.27,0,0
CUST-03818,Female,0,No,Yes,45,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,105.28,4172.79,3,1
CUST-03819,Male,1,Yes,No,65,One year,DSL,Yes,No,Yes,Electronic check,51.55,3308.33,3,0
CUST-03820,Female,0,No,No,9,Month-to-month,Fiber optic,No,No,No,Mailed check,91.77,829.7,0,1
CUST-03821,Male,0,Yes,No,0,Month-to-month,DSL,No,Yes,No,Credit card,65.67,64.92,1,0
CUST-03822,Male,0,No,Yes,40,Two year,Fiber optic,No,No,No,Credit card,74.15,2638.05,2,0
CUST-03823,Male,1,No,Yes,13,Month-to-month,No,No internet service,No,No,Electronic check,115.52,1422.91,1,1
CUST-03824,Male,0,Yes,No,43,One year,DSL,Yes,No,Yes,Credit card,58.03,2466.44,2,0
CUST-03825,Female,0,No,No,65,Month-to-month,DSL,No,No,No,Credit card,65.48,4222.81,3,0
CUST-03826,Female,0,No,Yes,24,Two year,Fiber optic,No,No,No,Credit card,42.42,1039.37,0,0
CUST-03827,Female,0,No,No,40,One year,DSL,No,No,Yes,Credit card,87.21,3092.44,1,0
CUST-03828,Female,1,Yes,No,49,Month-to-month,No,No,No,No,Electronic check,50.98,2312.63,2,1
CUST-03829,Female,0,Yes,Yes,10,Month-to-month,No,No,No internet service,No,Electronic check,90.57,943.43,0,1
CUST-03830,Female,0,No,Yes,65,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,23.75,1548.41,3,0
CUST-03831,Female,0,Yes,No,14,Two year,No,No,No,Yes,Electronic check,78.72,1046.01,3,0
CUST-03832,Male,0,No,No,59,Month-to-month,Fiber optic,No internet service,No,Yes,Mailed check,48.91,2758.67,1,1
CUST-03833,Female,1,Yes,Yes,48,Month-to-month,Fiber optic,No internet service,No internet service,No,Credit card,83.26,3555.61,1,0
CUST-03834,Male,0,Yes,No,10,One year,DSL,No,No,No,Credit card,64.66,684.3,0,0
CUST-03835,Male,1,Yes,No,52,Month-to-month,DSL,No,No,Yes,Mailed check,51.62,2377.81,4,1
CUST-03836,Male,0,Yes,No,14,Month-to-month,DSL,No,Yes,Yes,Bank transfer,55.34,830.1,0,0
CUST-03837,Female,0,No,Yes,43,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,43.74,1662.51,1,0
CUST-03838,Female,1,Yes,No,70,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,85.94,5813.74,3,1
CUST-03839,Male,0,No,No,69,One year,DSL,No,Yes,No,Electronic check,38.78,2623.81,4,1
CUST-03840,Female,1,No,No,63,Two year,Fiber optic,No internet service,No,Yes,Mailed check,58.32,3317.05,1,0
CUST-03841,Female,0,No,Yes,36,Two year,DSL,No internet service,No internet service,Yes,Bank transfer,73.63,2419.8,0,0
CUST-03842,Female,0,No,No,40,Two year,DSL,No,Yes,No,Credit card,105.34,4057.31,2,0
CUST-03843,Female,0,No,Yes,21,Month-to-month,DSL,No,No,Yes,Credit card,64.77,1345.96,1,1
CUST-03844,Male,1,No,No,67,Month-to-month,Fiber optic,No,No internet service,No,Electronic check,58.94,3839.9,2,0
CUST-03845,Female,0,No,Yes,34,One year,Fiber optic,Yes,No internet service,Yes,Bank transfer,71.84,2356.1,0,0
CUST-03846,Female,0,Yes,No,56,Two year,Fiber optic,Yes,No,Yes,Bank transfer,18.0,898.95,2,0
CUST-03847,Female,0,No,No,26,One year,DSL,No,Yes,No,Electronic check,35.03,935.05,1,0
CUST-03848,Male,0,Yes,No,54,Month-to-month,Fiber optic,No,No,Yes,Credit card,55.62,2676.69,1,0
CUST-03849,Female,0,Yes,No,16,One year,No,No,No,Yes,Bank transfer,47.18,749.75,1,0
CUST-03850,Female,0,Yes,No,53,One year,DSL,No,No,Yes,Bank transfer,24.98,1332.73,3,0
CUST-03851,Male,0,No,No,3,Two year,Fiber optic,No,No,No,Bank transfer,86.44,341.25,4,1
CUST-03852,Male,0,No,No,7,One year,DSL,Yes,No,Yes,Mailed check,71.49,500.54,2,1
CUST-03853,Male,1,No,No,25,Month-to-month,DSL,Yes,No,Yes,Electronic check,68.51,1577.82,1,1
CUST-03854,Female,0,Yes,No,35,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,47.65,1612.95,3,0
CUST-03855,Female,0,Yes,No,51,Month-to-month,DSL,No internet service,No,No,Credit card,66.98,3136.67,3,0
CUST-03856,Male,1,Yes,No,26,Month-to-month,Fiber optic,No internet service,No,Yes,Bank transfer,77.86,2017.36,1,0
CUST-03857,Female,0,Yes,No,1,Two year,No,Yes,Yes,No,Bank transfer,58.38,108.4,4,0
CUST-03858,Male,0,Yes,Yes,23,Month-to-month,DSL,No,No internet service,No,Electronic check,76.11,1625.55,1,0
CUST-03859,Male,1,Yes,No,32,Month-to-month,DSL,No internet service,No,No,Electronic check,45.1,1356.82,3,0
CUST-03860,Male,0,No,No,39,Month-to-month,No,Yes,No,Yes,Bank transfer,67.44,2572.61,1,1
CUST-03861,Male,0,No,Yes,47,One year,Fiber optic,No,Yes,Yes,Credit card,93.56,4346.14,6,1
CUST-03862,Female,1,Yes,No,18,Month-to-month,No,No,No,No,Mailed check,95.8,1648.07,2,1
CUST-03863,Female,0,Yes,No,44,Month-to-month,DSL,No,Yes,No,Mailed check,98.19,3825.35,0,1
CUST-03864,Female,0,No,Yes,46,Two year,Fiber optic,Yes,No,No,Credit card,72.14,3061.67,0,0
CUST-03865,Male,0,No,No,56,Month-to-month,No,No,Yes,No,Electronic check,65.79,3542.17,3,1
CUST-03866,Male,1,No,No,38,Month-to-month,DSL,No,No,Yes,Bank transfer,53.78,2021.86,2,1
CUST-03867,Male,0,No,Yes,59,Month-to-month,No,No,No,Yes,Electronic check,19.81,1167.14,0,0
CUST-03868,Male,0,Yes,Yes,16,One year,Fiber optic,Yes,No,No,Mailed check,31.38,530.41,0,0
CUST-03869,Female,0,Yes,No,51,One year,No,No,No internet service,Yes,Mailed check,60.8,2938.41,2,0
CUST-03870,Female,0,Yes,No,3,Two year,DSL,No,Yes,No,Bank transfer,62.29,244.68,1,0
CUST-03871,Male,0,No,No,7,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,100.31,713.65,1,0
CUST-03872,Female,0,No,No,63,Two year,DSL,No,Yes,Yes,Mailed check,97.87,5849.95,1,0
CUST-03873,Female,0,Yes,No,34,One year,No,Yes,Yes,Yes,Mailed check,47.84,1558.71,1,0
CUST-03874,Male,0,No,Yes,45,Month-to-month,DSL,No internet service,No,No,Electronic check,85.46,3794.76,0,0
CUST-03875,Female,0,No,No,44,Month-to-month,DSL,Yes,Yes,No,Credit card,53.07,2306.88,2,0
CUST-03876,Male,0,No,No,50,Month-to-month,No,No,No,Yes,Bank transfer,82.07,3736.88,0,0
CUST-03877,Male,0,No,No,17,Two year,DSL,No,No,Yes,Bank transfer,85.15,1506.46,1,1
CUST-03878,Male,0,No,No,13,Month-to-month,Fiber optic,Yes,No internet service,No,Bank transfer,96.05,1322.81,1,0
CUST-03879,Male,0,No,No,3,Month-to-month,DSL,No internet service,Yes,No,Electronic check,52.68,209.08,1,1
CUST-03880,Female,0,No,Yes,63,One year,Fiber optic,No,No internet service,No,Bank transfer,90.36,5312.57,3,0
CUST-03881,Male,0,No,No,16,Two year,DSL,No,No internet service,Yes,Bank transfer,18.18,308.48,3,0
CUST-03882,Male,1,Yes,Yes,41,One year,Fiber optic,Yes,No,Yes,Mailed check,97.41,3959.22,0,0
CUST-03883,Female,0,No,Yes,33,One year,Fiber optic,Yes,No,Yes,Bank transfer,64.37,2074.73,0,0
CUST-03884,Female,0,No,No,11,Month-to-month,DSL,Yes,No,No,Mailed check,64.91,712.59,2,0
CUST-03885,Male,1,No,Yes,30,Two year,DSL,No,Yes,Yes,Bank transfer,18.0,544.81,1,0
CUST-03886,Male,0,Yes,No,6,Month-to-month,DSL,No internet service,No internet service,Yes,Mailed check,55.28,373.27,0,1
CUST-03887,Female,0,Yes,No,12,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,98.89,1205.65,2,1
CUST-03888,Male,0,Yes,No,10,Two year,DSL,No,No,Yes,Electronic check,54.33,597.37,1,0
CUST-03889,Female,1,No,No,60,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,82.84,4484.34,4,0
CUST-03890,Female,1,No,No,41,Month-to-month,DSL,No,Yes,No,Bank transfer,65.86,2617.48,2,0
CUST-03891,Male,0,Yes,No,67,One year,Fiber optic,Yes,No,Yes,Electronic check,91.57,5592.68,5,0
CUST-03892,Female,0,No,No,31,Month-to-month,Fiber optic,No,No internet service,No,Bank transfer,69.79,2051.66,1,0
CUST-03893,Male,0,No,Yes,14,Month-to-month,Fiber optic,No internet service,Yes,Yes,Electronic check,41.7,563.48,1,0
CUST-03894,Male,0,No,No,44,One year,No,No,No,No,Bank transfer,66.41,2690.15,2,0
CUST-03895,Male,0,Yes,Yes,67,One year,Fiber optic,Yes,No internet service,Yes,Mailed check,105.03,6474.43,1,0
CUST-03896,Male,0,No,No,38,One year,No,Yes,No,Yes,Electronic check,77.44,2592.81,3,0
CUST-03897,Female,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Mailed check,62.09,106.3,2,1
CUST-03898,Male,0,Yes,No,22,One year,DSL,Yes,No,No,Mailed check,120.0,2646.12,0,0
CUST-03899,Female,0,No,No,67,Two year,No,No internet service,Yes,No,Electronic check,93.98,5730.08,0,0
CUST-03900,Female,1,Yes,Yes,37,Month-to-month,Fiber optic,No,No,No,Bank transfer,85.42,2769.4,1,0
CUST-03901,Female,0,Yes,No,69,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,72.93,4401.73,1,0
CUST-03902,Female,1,Yes,No,37,Month-to-month,DSL,No,No,Yes,Bank transfer,83.26,2782.24,2,0
CUST-03903,Male,0,No,No,0,Month-to-month,DSL,Yes,No,No,Credit card,84.07,72.07,2,1
CUST-03904,Female,0,No,No,63,Month-to-month,Fiber optic,Yes,No internet service,Yes,Bank transfer,18.0,1142.69,0,0
CUST-03905,Female,0,No,No,55,One year,Fiber optic,No,No,No,Credit card,74.87,3921.26,3,0
CUST-03906,Male,1,Yes,Yes,52,Two year,Fiber optic,Yes,No internet service,No,Bank transfer,60.98,2938.17,2,1
CUST-03907,Female,0,Yes,No,70,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,52.51,3466.89,2,1
CUST-03908,Male,0,No,No,14,One year,Fiber optic,No internet service,No,Yes,Credit card,60.11,781.66,1,0
CUST-03909,Female,0,Yes,No,66,Month-to-month,DSL,No,No,Yes,Bank transfer,26.1,1670.49,0,0
CUST-03910,Female,0,No,No,16,Month-to-month,DSL,Yes,No,Yes,Bank transfer,19.88,336.42,0,1
CUST-03911,Female,0,Yes,No,70,One year,DSL,No internet service,No,No,Bank transfer,96.16,5937.06,0,0
CUST-03912,Female,0,No,No,13,Month-to-month,No,Yes,No,No,Credit card,76.55,935.48,1,1
CUST-03913,Male,1,No,No,40,Two year,Fiber optic,No internet service,No,Yes,Mailed check,18.0,696.89,0,0
CUST-03914,Male,0,Yes,No,57,Month-to-month,No,No,Yes,No,Electronic check,50.59,2560.96,2,0
CUST-03915,Male,0,No,No,5,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,87.01,453.62,1,1
CUST-03916,Female,0,Yes,No,4,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,58.0,275.67,1,1
CUST-03917,Female,0,Yes,Yes,62,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,96.13,5709.77,1,1
CUST-03918,Male,0,No,No,4,Two year,No,No internet service,No,No,Credit card,91.24,402.67,1,0
CUST-03919,Female,0,No,Yes,44,One year,No,Yes,No,Yes,Electronic check,31.08,1361.5,1,0
CUST-03920,Female,0,No,No,68,Month-to-month,Fiber optic,No internet service,No,Yes,Credit card,61.42,3669.19,0,0
CUST-03921,Male,0,No,Yes,44,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,53.8,2178.62,1,0
CUST-03922,Female,0,No,Yes,35,One year,Fiber optic,Yes,No,Yes,Mailed check,30.27,1047.04,1,1
CUST-03923,Female,0,Yes,Yes,30,One year,DSL,Yes,Yes,Yes,Mailed check,28.64,836.42,2,1
CUST-03924,Male,0,Yes,No,46,Month-to-month,DSL,No,Yes,Yes,Credit card,44.85,1981.5,3,0
CUST-03925,Female,0,Yes,Yes,41,Month-to-month,Fiber optic,No,No internet service,No,Electronic check,48.98,1960.35,0,1
CUST-03926,Male,1,No,Yes,36,Month-to-month,No,No,No,No,Bank transfer,72.08,2525.53,1,1
CUST-03927,Male,0,Yes,No,11,Month-to-month,DSL,No internet service,Yes,Yes,Mailed check,91.11,1072.7,2,1
CUST-03928,Male,1,Yes,No,48,Month-to-month,DSL,No,Yes,No,Bank transfer,77.84,3567.44,1,0
CUST-03929,Male,1,Yes,Yes,54,Month-to-month,No,No,No,No,Credit card,83.76,4193.08,0,0
CUST-03930,Male,0,Yes,No,51,Month-to-month,DSL,No,No,No,Credit card,58.33,2926.74,1,0
CUST-03931,Male,0,Yes,Yes,5,Month-to-month,DSL,No,Yes,Yes,Mailed check,80.08,427.09,1,1
CUST-03932,Female,0,Yes,No,51,Month-to-month,Fiber optic,No internet service,No,No,Bank transfer,61.29,3072.15,2,0
CUST-03933,Female,0,Yes,No,53,Two year,No,No,No,Yes,Mailed check,53.96,2599.14,0,0
CUST-03934,Female,0,No,No,13,One year,Fiber optic,No,No,Yes,Bank transfer,112.43,1451.34,2,1
CUST-03935,Female,0,Yes,Yes,61,Month-to-month,Fiber optic,No,No,No,Electronic check,18.0,1072.34,0,0
CUST-03936,Male,0,Yes,Yes,38,Month-to-month,DSL,Yes,No internet service,Yes,Credit card,18.17,669.05,1,1
CUST-03937,Female,0,Yes,No,34,Month-to-month,DSL,No,Yes,No,Electronic check,74.57,2252.0,1,1
CUST-03938,Male,0,No,Yes,52,Two year,Fiber optic,Yes,Yes,No,Electronic check,58.38,2837.28,2,1
CUST-03939,Male,0,No,No,37,One year,No,No internet service,Yes,Yes,Credit card,29.08,1073.85,1,0
CUST-03940,Male,0,Yes,Yes,39,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,38.63,1544.45,2,0
CUST-03941,Male,1,Yes,No,22,Two year,DSL,Yes,No,No,Electronic check,41.89,886.41,2,0
CUST-03942,Male,0,Yes,No,67,Two year,DSL,Yes,Yes,Yes,Bank transfer,87.31,5123.04,1,0
CUST-03943,Male,1,No,Yes,70,Two year,DSL,No,No internet service,No,Mailed check,95.31,6123.66,4,0
CUST-03944,Male,0,No,Yes,9,Month-to-month,DSL,No,No internet service,No,Credit card,105.99,978.81,0,1
CUST-03945,Male,0,No,No,53,Month-to-month,DSL,No internet service,No,Yes,Credit card,25.27,1174.92,3,0
CUST-03946,Male,0,No,No,1,One year,Fiber optic,No,No,Yes,Bank transfer,30.82,60.38,2,1
CUST-03947,Female,0,Yes,No,26,Month-to-month,DSL,Yes,No,No,Mailed check,29.11,731.6,3,1
CUST-03948,Female,0,No,No,70,One year,Fiber optic,No,No,No,Mailed check,97.22,6298.07,1,1
CUST-03949,Female,0,No,No,12,One year,Fiber optic,No,No,Yes,Bank transfer,75.43,891.92,4,1
CUST-03950,Male,0,Yes,Yes,27,Month-to-month,No,No,Yes,Yes,Credit card,67.0,1602.57,2,1
CUST-03951,Female,0,No,No,16,Month-to-month,No,No,No internet service,Yes,Bank transfer,70.74,1115.79,1,1
CUST-03952,Male,0,Yes,No,53,Month-to-month,Fiber optic,No,No,No,Electronic check,63.58,3163.24,0,1
CUST-03953,Female,0,No,Yes,33,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,36.97,1133.65,0,0
CUST-03954,Female,0,Yes,No,43,One year,Fiber optic,Yes,No,Yes,Bank transfer,77.83,3249.19,1,0
CUST-03955,Male,0,Yes,No,68,One year,DSL,No internet service,Yes,Yes,Mailed check,60.35,3796.27,2,0
CUST-03956,Male,0,Yes,No,38,Month-to-month,DSL,Yes,No internet service,No,Mailed check,34.99,1276.95,2,1
